autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
2650.62066352912,2526.9955831002,2555.01737928774,2529.24819925394,2507.7414267634,2518.89009735986,2538.9049276776,2541.47751513722,2481.03901454932
2656.98135921906,2503.9689643686,2577.84084662376,2499.7990698126,2493.26979722968,2578.33920839356,2533.60336425064,2517.56784963972,2452.0480147293
2772.6338038146,2622.09387006118,2611.83659300448,2625.43037940956,2551.88559290324,2624.38228304842,2599.6910940972,2609.49251157568,2450.70303165442
2994.5738222772,2777.7110171358,2818.9344759757,2806.80748665062,2650.4481402535203,2743.51449417382,2740.06336511076,2797.87870866352,2419.6539758362
2978.74240200284,2969.2307817188803,3017.9156277623,2896.8310049522,2742.9098594632,2933.55520344416,2879.1976593888003,2961.67192235702,2535.93197446262
3181.0491320072,3179.34848556416,3181.74069190668,3093.81078197062,2942.1274449696,3075.22632327206,3054.8050504682,3179.9448433484004,2756.0579490984
3482.14600737542,3285.42892672928,3341.75135024452,3398.4822418228,3180.23565333138,3250.4516835596,3276.772309448,3397.1930319607,3017.02304681538
3733.0450355122,3535.84020991322,3509.8327452014,3656.7893984596,3419.123219875,3445.13330386732,3515.11083987508,3652.0701534734,3328.56201567238
3991.85484953882,3713.06677035024,3673.317407652,3755.85421903856,3639.39688700724,3603.1936808686,3712.20792573616,3894.470245015,3568.85295778416
4165.0971001742,3934.106943728,3786.74915639216,3936.0991684763,3860.89616787104,3735.8165835186,3915.9385664678,4115.46334119124,3747.5240688788
4175.2487329174,4121.91864529284,3876.6961567794,4097.8846163572,4036.67706009076,3860.3574342578,4087.45582881336,4275.766590622799,3913.29400118004
4399.354931277239,4209.17526044544,4060.8424022888,4179.0487850668,4146.9659166971,3953.7770418082,4191.26730951442,4418.29515811518,4016.6100886292
4312.4361683854,4327.05119479556,4106.438138758,4328.3648861994,4301.30562321,4021.5982464134,4287.7690069673,4491.55329056358,4096.3891818104
4309.3440204458,4359.0198974592,4180.000107744399,4397.1164592382,4411.724011968,4075.16826013176,4353.2525910356,4557.4951788719,4143.4559062084
4534.248505654559,4335.8235493512,4218.2363644834,4377.88137126344,4449.047362143399,4140.003345272,4368.287610343,4562.429239782839,4057.0151096222
4417.2859668004,4265.2566403072,4161.54245714578,4376.981875416,4383.6914243448,4055.34666286744,4316.513165793,4460.499205726799,3976.1739855076
4214.811044064199,4153.70309030424,3970.8512582942,4339.70661523058,4227.5103636404,3938.592898131,4160.25995264176,4339.4744771308,3905.07993753204
4011.38664960862,4052.4614031636,3868.1992108374,4075.4866249456,4031.47967418022,3726.6064948058,3991.9387363623,4171.3978667263,3729.25696220562
3932.540613989,3873.987471505,3742.9141351988,3933.58287808556,3899.6744061311,3641.6185258036,3814.770777961,4006.4277229948,3594.3509899006003
3497.8819112208803,3633.5850178914,3442.5491915735,3730.2382145284,3640.337173783,3439.66644637894,3553.45661746272,3716.91110580196,3407.06698604716
